id,LEI,Entity.LegalName,Entity.LegalName.xmllang,Entity.OtherEntityNames.OtherEntityName.1,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.RegistrationAuthority.RegistrationAuthorityID,Entity.RegistrationAuthority.OtherRegistrationAuthorityID,Entity.RegistrationAuthority.RegistrationAuthorityEntityID,Entity.LegalJurisdiction,Entity.EntityStatus,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ValidationSources,Registration.ValidationAuthority.ValidationAuthorityID,Registration.ValidationAuthority.ValidationAuthorityEntityID
2643,335800HX9QL8Z9F2P943,PRAGATI SAHAKARI BANK LTD,en,,IN-GJ,IN,390003,IN-GJ,IN,390003,RA000754,,24AAAAP0468N1ZE,IN,ACTIVE,ISSUED,2021-10-06T11:13:27+00:00,FULLY_CORROBORATED,RA000754,24AAAAP0468N1ZE
2644,6994006LEIGWQP0YJ516,DELCAP,fr,,BE-BRU,BE,1000,BE-BRU,BE,1000,RA000025,,724481419,BE,ACTIVE,ISSUED,2021-10-06T11:12:05+00:00,FULLY_CORROBORATED,RA000025,724481419
2645,529900W3TE5OE7A8DL81,axames Software GmbH,,,DE-BW,DE,71540,DE-BW,DE,71540,RA000351,,HRB 726290,DE,ACTIVE,ISSUED,2021-10-06T11:10:20+00:00,FULLY_CORROBORATED,RA000351,
2646,529900ULFT1D93489Y29,AWO Prignitz gemeinnützige GmbH,,,DE-BB,DE,19348,DE-BB,DE,19348,RA000308,,HRB 6798,DE,ACTIVE,ISSUED,2021-10-06T11:09:30+00:00,FULLY_CORROBORATED,RA000308,HRB 6798
2647,529900I9ES6BSQBVDR44,Exporo Projekt 156 GmbH,,,DE-HH,DE,20457,DE-HH,DE,20457,RA000259,,HRB 163706,DE,ACTIVE,ISSUED,2021-10-06T11:07:53+00:00,FULLY_CORROBORATED,RA000259,HRB 163706
2648,98450058B43B4C807P61,V- REALTY,,,IN-MH,IN,411016,IN-MH,IN,411016,RA000754,,27AAOFV1200D1ZJ,IN,ACTIVE,ISSUED,2021-10-06T11:07:30+00:00,FULLY_CORROBORATED,RA000754,27AAOFV1200D1ZJ
2649,984500C8C50DZ7444D73,"ISIDRO HENRIQUE RODRIGUES, LDA",,,PT-11,PT,1500-112,PT-11,PT,1050-030,RA000487,,502052643,PT,ACTIVE,ISSUED,2021-10-06T11:04:48+00:00,FULLY_CORROBORATED,RA000487,502052643
2650,9845004FQ92601A90967,SHIVAKHYA EXPORTS LLP,,,IN-WB,IN,700013,IN-WB,IN,700013,RA000713,,AEBFS3489L,IN,ACTIVE,ISSUED,2021-10-06T11:04:04+00:00,FULLY_CORROBORATED,RA000713,AEBFS3489L
2651,335800KE4I6MHC1I2D49,TOYOTA FORMS INDIA PRIVATE LIMITED,en,,IN-GJ,IN,380054,IN-GJ,IN,380054,RA000394,,U29300GJ2013FTC074477,IN,ACTIVE,ISSUED,2021-10-06T11:03:42+00:00,FULLY_CORROBORATED,RA000394,U29300GJ2013FTC074477
2652,875500E6XNEYN6C39045,Apotheek Demeyere,,,,BE,9750,,BE,9750,RA000025,,422822208,BE,ACTIVE,ISSUED,2021-10-06T11:04:42+00:00,FULLY_CORROBORATED,RA000025,422822208
2653,529900PGH5WICMAPPW43,Römer GmbH & Co. KG,,,DE-RP,DE,56841,DE-RP,DE,56841,RA000368,,HRA 40854,DE,ACTIVE,ISSUED,2021-10-06T11:03:17+00:00,FULLY_CORROBORATED,RA000368,HRA 40854
2654,335800PLGCRMAHNEE246,MAHILA NAGRIK SAHAKARI BANK MARYADIT,en,,IN-CT,IN,493445,IN-CT,IN,493445,RA000398,,87548,IN,ACTIVE,ISSUED,2021-10-06T11:03:06+00:00,FULLY_CORROBORATED,RA000398,87548
2655,335800U3AU12MZPEN265,APEPDCL PENSION AND GRATUITY TRUST,en,,IN-AP,IN,530013,IN-AP,IN,530013,RA999999,,,IN,ACTIVE,ISSUED,2021-10-06T11:02:36+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2656,984500BM5B8F7DE94782,UNIVERSAL EXPORTS GROUP LIMITED,,史戴克全球出口集團有限公司,,HK,,,HK,,RA000388,,39800075,HK,ACTIVE,ISSUED,2021-10-06T11:01:48+00:00,FULLY_CORROBORATED,RA000388,39800075
2657,335800Y68186XNJW9G44,WOOSU AUTOMOTIVE INDIA PRIVATE LIMITED,en,,IN-TN,IN,631402,IN-TN,IN,631402,RA000394,,U29113TN2007PTC064822,IN,ACTIVE,ISSUED,2021-10-06T11:01:34+00:00,FULLY_CORROBORATED,RA000394,U29113TN2007PTC064822
2658,254900TOYI6QGVU1ZE18,Sri Andal Paper Mills Private Limited,,,IN-TN,IN,638011,IN-TN,IN,638451,RA000394,,U02101TZ1996PTC007022,IN,ACTIVE,ISSUED,2021-10-06T10:59:16+00:00,FULLY_CORROBORATED,RA000394,U02101TZ1996PTC007022
2659,984500A52DE1B6E9EE58,AXERIAN LTD,,,GB-ESS,GB,SS14 3JJ,GB-ESS,GB,SS14 3JJ,RA000585,,12580435,GB,ACTIVE,ISSUED,2021-10-06T11:03:38+00:00,FULLY_CORROBORATED,RA000585,12580435
2660,335800X2HGWNZVNGN483,KATERRA TECHNOLOGIES PRIVATE LIMITED,en,,IN-DL,IN,110002,IN-KA,IN,560001,RA000394,,U72300DL2015FTC287193,IN,ACTIVE,ISSUED,2021-10-06T10:58:50+00:00,FULLY_CORROBORATED,RA000394,U72300DL2015FTC287193
2661,529900XWU6GCGT7EJ896,Hotel Furgler GmbH,,,AT-7,AT,6534,AT-7,AT,6534,RA000017,,184248d,AT,ACTIVE,ISSUED,2021-10-06T10:58:40+00:00,FULLY_CORROBORATED,RA000017,
2662,529900JZI4MPLVTJWY13,GET Therapie GmbH,,,DE-NI,DE,38690,DE-NI,DE,38690,RA000221,,HRB 208350,DE,ACTIVE,ISSUED,2021-10-06T10:51:15+00:00,FULLY_CORROBORATED,RA000221,
2663,9845004006C60B789B29,S & F SERVIZI S.R.L.,,,,IT,149,,IT,149,RA000407,,11470421006,IT,ACTIVE,ISSUED,2021-10-06T10:49:46+00:00,FULLY_CORROBORATED,RA000407,11470421006
2664,3358008K38IJQQM72752,NTT CLOUD VOICE AND COMMUNICATIONS INDIA PRIVATE LIMITED,en,,IN-DL,IN,110025,IN-DL,IN,110025,RA000394,,U72200DL2004PTC126951,IN,ACTIVE,ISSUED,2021-10-06T10:46:25+00:00,FULLY_CORROBORATED,RA000394,U72200DL2004PTC126951
2665,335800EFDKO71SBWYK49,ELLUCIAN HIGHER EDUCATION SYSTEMS INDIA PRIVATE LIMITED,en,,IN-KA,IN,560103,IN-KA,IN,560103,RA000394,,U72900KA2011FTC061421,IN,ACTIVE,ISSUED,2021-10-06T10:45:28+00:00,FULLY_CORROBORATED,RA000394,U72900KA2011FTC061421
2666,984500CA3B501B440409,SHRI VAIRAMALIGAI,,,IN-TN,IN,624001,IN-TN,IN,624001,RA000754,,33ADQFS6442M1ZG,IN,ACTIVE,ISSUED,2021-10-06T10:44:51+00:00,FULLY_CORROBORATED,RA000754,33ADQFS6442M1ZG
2667,3358007SS85661BHP506,GLOBAL VISION SECURITIES PRIVATE LIMITED,en,,IN-WB,IN,700001,IN-WB,IN,700001,RA000394,,U67110WB1995PTC067305,IN,ACTIVE,ISSUED,2021-10-06T10:44:23+00:00,FULLY_CORROBORATED,RA000394,U67110WB1995PTC067305
2668,8156001DF9901C6DE362,TALENTIA SOFTWARE ITALIA SRL,,,IT-MI,IT,20159,IT-MI,IT,20159,RA000407,,12864600155,IT,ACTIVE,ISSUED,2021-10-06T10:43:58+00:00,FULLY_CORROBORATED,RA000407,12864600155
2669,9845005NF670C2A80861,NORTHPEAK PAY LTD.,,,,CA,V6B 3M1,,CA,V6B 3M1,RA000074,,BC1262998,CA-BC,ACTIVE,ISSUED,2021-10-06T10:42:09+00:00,FULLY_CORROBORATED,RA000074,BC1262998
2670,529900OOG1VO0NRCEP51,Lidl E-Commerce Logistics s.r.o.,,,CZ-32,CZ,301 00,CZ-32,CZ,301 00,RA000163,,4935004,CZ,ACTIVE,ISSUED,2021-10-06T10:41:09+00:00,FULLY_CORROBORATED,RA000163,4935004
2671,984500DODF59A6136C67,THEOFINE AS,,,,NO,1365,,NO,1365,RA000472,,916 643 721,NO,ACTIVE,ISSUED,2021-10-06T10:41:03+00:00,FULLY_CORROBORATED,RA000472,916 643 721
2672,335800C5CSYM4F6I5779,LOGIXHEALTH SOLUTIONS PRIVATE LIMITED,en,,IN-KA,IN,560071,IN-KA,IN,560071,RA000394,,U85100KA2013FTC072715,IN,ACTIVE,ISSUED,2021-10-06T10:39:01+00:00,FULLY_CORROBORATED,RA000394,U85100KA2013FTC072715
2673,529900RVIATN9ZVHR046,Else Schütz Stiftung gGmbH,,,DE-RP,DE,56410,DE-RP,DE,56410,RA000302,,HRB 26631,DE,ACTIVE,ISSUED,2021-10-06T10:38:01+00:00,FULLY_CORROBORATED,RA000302,HRB 26631
2674,984500DBB463FA9EAB42,T.T. Finantsarvestuse OÜ,,,,EE,75301,,EE,75301,RA000181,,16021274,EE,ACTIVE,ISSUED,2021-10-06T10:37:31+00:00,FULLY_CORROBORATED,RA000181,16021274
2675,335800Y8MAUD8EMQWF90,THE NALGONDA DISTRICT COOPERATIVE CENTRAL BANK LIMITED,en,,IN-TG,IN,508001,IN-TG,IN,508001,RA000754,,36AACAT2811M2ZD,IN,ACTIVE,ISSUED,2021-10-06T10:36:50+00:00,FULLY_CORROBORATED,RA000754,36AACAT2811M2ZD
2676,335800U5E93F7OVKJR42,PAYSENSE SERVICES INDIA PRIVATE LIMITED,en,,IN-MH,IN,400054,IN-MH,IN,400054,RA000394,,U72100MH2015PTC266824,IN,ACTIVE,ISSUED,2021-10-06T10:36:13+00:00,FULLY_CORROBORATED,RA000394,U72100MH2015PTC266824
2677,335800P4LH7YPOCGW917,GRASIM INDUSTRIES LIMITED EMPLOYEES GRATUITY FUND,en,,IN-MH,IN,400030,IN-MH,IN,400030,RA999999,,,IN,ACTIVE,ISSUED,2021-10-06T10:35:42+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2678,9845008CBPE64DBD4356,COACHERS ApS,,,,DK,8700,,DK,8700,RA000170,,25838114,DK,ACTIVE,ISSUED,2021-10-06T10:37:33+00:00,FULLY_CORROBORATED,RA000170,25838114
2679,984500DDA5C3D99E3C44,MONETAS INVEST AS,,,,NO,1400,,NO,1400,RA000472,,991 995 625,NO,ACTIVE,ISSUED,2021-10-06T10:34:56+00:00,FULLY_CORROBORATED,RA000472,991 995 625
2680,984500608DC1CF03DA11,Aktsiaselts Mistra-Autex,,,,EE,75203,,EE,75203,RA000181,,10060658,EE,ACTIVE,ISSUED,2021-10-06T10:34:52+00:00,FULLY_CORROBORATED,RA000181,10060658
2681,3358004WX7K7P2C9VC46,VINOD TEXWORLD PRIVATE LIMITED,en,,IN-GJ,IN,382405,IN-GJ,IN,382405,RA000394,,U17200GJ2012PTC071210,IN,ACTIVE,ISSUED,2021-10-06T10:34:45+00:00,FULLY_CORROBORATED,RA000394,U17200GJ2012PTC071210
2682,815600E08BFC84412349,FORMATO CALCESTRUZZI S.R.L.,,,IT-BN,IT,82100,IT-BN,IT,82100,RA000407,,1247360629,IT,ACTIVE,ISSUED,2021-10-06T10:34:18+00:00,FULLY_CORROBORATED,RA000407,1247360629
2683,9845002D50D1F0DC0C20,WILSTA LOGISTICS PRIVATE LIMITED,,,IN-DL,IN,110001,IN-DL,IN,110001,RA000394,,U63090DL2020PTC361094,IN,ACTIVE,ISSUED,2021-10-06T10:33:05+00:00,FULLY_CORROBORATED,RA000394,U63090DL2020PTC361094
2684,815600C40D747AEDDB61,C.B.C. SCAVI S.R.L.,,,IT-BS,IT,25055,IT-BS,IT,25055,RA000407,,3235750175,IT,ACTIVE,ISSUED,2021-10-06T10:32:47+00:00,FULLY_CORROBORATED,RA000407,3235750175
2685,3358007CHJ6JBZ5OBM39,LARSEN AND TOUBRO LIMITED PROVIDENT FUND OF 1952,en,,IN-MH,IN,400001,IN-MH,IN,400001,RA999999,,,IN,ACTIVE,ISSUED,2021-10-06T10:28:01+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2686,5299004B05LMX20O8363,Bódai Miklós,,,HU-VE,HU,8330,HU-VE,HU,8330,RA999999,,,HU,ACTIVE,ISSUED,2021-10-06T10:25:17+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2687,529900H3A7OC6IKTT938,Dipl.Ing. Gehart Installationen Gesellschaft m.b.H.,,,AT-4,AT,4020,AT-4,AT,4020,RA000017,,87800v,AT,ACTIVE,ISSUED,2021-10-06T10:24:21+00:00,FULLY_CORROBORATED,RA000017,
2688,335800QYQNMSQETNSQ09,VEEGLOW ENGINEERING SOLUTIONS PRIVATE LIMITED,en,,IN-GJ,IN,380051,IN-GJ,IN,380051,RA000394,,U29244GJ2015PTC084640,IN,ACTIVE,ISSUED,2021-10-06T10:18:54+00:00,FULLY_CORROBORATED,RA000394,U29244GJ2015PTC084640
2689,335800RS2MGW1WNI9T13,CONTAI CO-OPERATIVE BANK LIMITED,en,,IN-WB,IN,721401,IN-WB,IN,721401,RA000398,,42212,IN,ACTIVE,ISSUED,2021-10-06T10:15:08+00:00,FULLY_CORROBORATED,RA000398,42212
2690,529900909OU1ON3UUJ34,KHS-Consulting GmbH,,,DE-NW,DE,33330,DE-NW,DE,33330,RA000257,,HRB 7869,DE,ACTIVE,ISSUED,2021-10-06T10:14:52+00:00,FULLY_CORROBORATED,RA000257,
2691,98450048CB5E611D3932,SV Lundabygden,,,,SE,224 78,,SE,224 78,RA000546,,845000-3473,SE,ACTIVE,ISSUED,2021-10-06T10:06:55+00:00,FULLY_CORROBORATED,RA000546,845000-3473
2692,984500D46D4AB07D2G96,ALS Flora Shipping Pte. Ltd.,,AL ENCORE SHIPPING PTE. LTD,,SG,69046,,SG,69046,RA000523,,201527688G,SG,ACTIVE,ISSUED,2021-10-06T10:06:28+00:00,FULLY_CORROBORATED,RA000523,201527688G
2693,984500D4X4F1EDQ8A765,"SFG TENURA, LLC",,,US-DE,US,19808,US-DE,US,19808,RA000602,,7829033,US-DE,ACTIVE,ISSUED,2021-10-06T10:06:28+00:00,FULLY_CORROBORATED,RA000602,7829033
2694,52990094IFKZUWA89A78,Dreher Beteiligungen GmbH,,,DE-BY,DE,81675,DE-BY,DE,81675,RA000304,,HRB 198670,DE,ACTIVE,ISSUED,2021-10-06T10:06:10+00:00,FULLY_CORROBORATED,RA000304,HRB 198670
2695,259400OJ2KMSL4T7QI62,POLITECHNIKA ŁÓDZKA,PL,,PL-10,PL,90-924,PL-10,PL,90-924,RA000654,,1583,PL,ACTIVE,ISSUED,2021-10-06T10:04:31+00:00,FULLY_CORROBORATED,RA000654,1583
2696,5299006JNHU0ES23HE93,Baumschule Wolfgang Adolf Werner GmbH u. Co. KG,,,DE-NW,DE,51647,DE-NW,DE,51647,RA000280,,HRA 17043,DE,ACTIVE,ISSUED,2021-10-06T10:02:19+00:00,FULLY_CORROBORATED,RA000280,HRA 17043
2697,8156004A00883B79FF68,BISCHOEFLICHES INSTITUT VINZENTINUM,,,IT-BZ,IT,39042,IT-BZ,IT,39042,RA999999,,,IT,ACTIVE,ISSUED,2021-10-06T09:57:54+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2698,8156001F2BA8D6CCE367,GLOBALSIDER - S.R.L.,,,IT-BS,IT,25030,IT-BS,IT,25030,RA000407,,3280490172,IT,ACTIVE,ISSUED,2021-10-06T09:57:40+00:00,FULLY_CORROBORATED,RA000407,3280490172
2699,894500USLX7G8QBRM616,Artilux Swiss Safety GmbH,,,DE-BW,DE,79618,DE-BW,DE,79618,RA000243,,HRB 413183,DE,ACTIVE,ISSUED,2021-10-06T09:56:48+00:00,FULLY_CORROBORATED,RA000243,HRB 413183
2700,815600A6079692C76D94,GLOBAL LOGISTIC MULTISERVICE S.R.L. TRASPORTI NAZIONALI ED INTERNAZIONALI E LOGISTICA,,,IT-SI,IT,53030,IT-SI,IT,53030,RA000407,,5625080485,IT,ACTIVE,ISSUED,2021-10-06T09:50:39+00:00,FULLY_CORROBORATED,RA000407,5625080485
2701,529900LLDF9W3CJ5TU89,Bissantz & Company GmbH,,,DE-BY,DE,90409,DE-BY,DE,90409,RA000311,,HRB 15590,DE,ACTIVE,ISSUED,2021-10-06T09:49:09+00:00,FULLY_CORROBORATED,RA000311,HRB 15590
2702,9845008D6BDB6BL4BK71,BALEIENDOM AS,,,,NO,8540,,NO,8540,RA000472,,930 365 084,NO,ACTIVE,ISSUED,2021-10-06T09:48:08+00:00,FULLY_CORROBORATED,RA000472,930 365 084
2703,7890007Q1I5H33PDIK14,DENİZ PORTFÖY ALTINCI SERBEST FON,tr,DENIZ PORTFOY ALTINCI SERBEST FON,,TR,34394,,TR,34394,RA000561,,409441,TR,ACTIVE,ISSUED,2021-10-06T21:59:59+00:00,FULLY_CORROBORATED,RA000561,409441
2704,894500UNDGJCJD3VDA08,Katholische Kirchenstiftung Heilig Kreuz/Gundelsdorf,,,DE-BY,DE,86554,DE-BY,DE,86554,RA999999,,,DE,ACTIVE,ISSUED,2021-10-06T09:46:17+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2705,9845008D08848057A362,MOORE INVESTMENT AS,,,,NO,667,,NO,667,RA000472,,912 898 563,NO,ACTIVE,ISSUED,2021-10-06T09:45:02+00:00,FULLY_CORROBORATED,RA000472,912 898 563
2706,984500WAO1EL52EF5F53,MICHELET CONSULT AS,,,,NO,376,,NO,376,RA000472,,995 839 830,NO,ACTIVE,ISSUED,2021-10-06T09:44:47+00:00,FULLY_CORROBORATED,RA000472,995 839 830
2707,815600DC6EF2970D8164,CGM SAILOG S.R.L. IN BREVE SAILOG S.R.L.,,,IT-BG,IT,24059,IT-BG,IT,24059,RA000407,,2003970163,IT,ACTIVE,ISSUED,2021-10-06T09:44:35+00:00,FULLY_CORROBORATED,RA000407,2003970163
2708,335800WVZ2LWPBHRQY96,ARCADIS CONSULTING INDIA PRIVATE LIMITED,en,,IN-KA,IN,560017,IN-KA,IN,560017,RA000394,,U72900KA2009PTC051180,IN,ACTIVE,ISSUED,2021-10-06T09:41:10+00:00,FULLY_CORROBORATED,RA000394,U72900KA2009PTC051180
2709,81560019FB0087F4E011,GIOMOD S.R.L.,,,IT-PU,IT,61040,IT-PU,IT,61040,RA000407,,710880410,IT,ACTIVE,ISSUED,2021-10-06T09:39:06+00:00,FULLY_CORROBORATED,RA000407,710880410
2710,529900EHY7IFAWUE8C16,Joachim Leistikow GmbH,,,DE-HE,DE,61138,DE-HE,DE,61138,RA000261,,HRB 1364,DE,ACTIVE,ISSUED,2021-10-06T09:37:30+00:00,FULLY_CORROBORATED,RA000261,
2711,984500FD7A3RC937EE03,InsFAB Consulting KG,,,,AT,1230,,AT,1230,RA000017,,454713x,AT,ACTIVE,ISSUED,2021-10-06T09:37:04+00:00,FULLY_CORROBORATED,RA000017,454713x
2712,984500493EFD93ADCB69,Reichelt Personenbeförderung GmbH,,,,DE,8371,,DE,8371,RA000224,,HRB 29426,DE,ACTIVE,ISSUED,2021-10-06T09:37:10+00:00,FULLY_CORROBORATED,RA000224,HRB 29426
2713,984500T96CDWEUEF8F77,V. Hagen AB,,,,SE,147 60,,SE,147 60,RA000544,,559261-1171,SE,ACTIVE,ISSUED,2021-10-06T09:35:28+00:00,FULLY_CORROBORATED,RA000544,559261-1171
2714,6994007NSZZO0ZV0AB19,Unit-T Field Services,nl,,BE-VAN,BE,2800,BE-VAN,BE,2800,RA000025,,695841376,BE,ACTIVE,ISSUED,2021-10-06T09:30:34+00:00,FULLY_CORROBORATED,RA000025,695841376
2715,984500157I9FDA0DFA73,MARINI SRL,,,IT-FR,IT,3012,IT-FR,IT,3012,RA000407,,2403210608,IT,ACTIVE,ISSUED,2021-10-06T09:29:18+00:00,FULLY_CORROBORATED,RA000407,2403210608
2716,81560040BD0EE4C24F11,QIN S.R.L.,,,IT-GE,IT,16163,IT-GE,IT,16163,RA000407,,1675130999,IT,ACTIVE,ISSUED,2021-10-06T09:28:44+00:00,FULLY_CORROBORATED,RA000407,1675130999
2717,984500BD4UCDB1490788,JTN Sports Management,,Hard Work,,DK,2200,,DK,2200,RA000170,,37194050,DK,ACTIVE,ISSUED,2021-10-06T09:26:26+00:00,FULLY_CORROBORATED,RA000170,37194050
2718,8156002801E9BA222346,S.I.E.C.I. SUD S.R.L.,,,IT-LT,IT,4100,IT-LT,IT,4100,RA000407,,1222380592,IT,ACTIVE,ISSUED,2021-10-06T09:24:38+00:00,FULLY_CORROBORATED,RA000407,1222380592
2719,98450046AE92CDBC6875,Sankt-Martin Stiftung,,,,DE,53604,,DE,53604,RA999999,,,DE,ACTIVE,ISSUED,2021-10-06T09:22:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2720,8156001F63B5D0114441,C.R.P. SOFTWARE S.R.L.,,,IT-FE,IT,44124,IT-FE,IT,44124,RA000407,,1033100387,IT,ACTIVE,ISSUED,2021-10-06T09:21:44+00:00,FULLY_CORROBORATED,RA000407,1033100387
2721,984500E12CN569809D29,S V TRADERS,,Divij Garg,IN-DL,IN,110066,IN-DL,IN,110066,RA000713,,ALIPG2938C,IN,ACTIVE,ISSUED,2021-10-06T09:19:45+00:00,FULLY_CORROBORATED,RA000713,ALIPG2938C
2722,8156000266E1F6586D24,INTERIMP -S.N.C. DI LUPIS GIUSEPPE & C.,,,IT-GE,IT,16149,IT-GE,IT,16149,RA000407,,2843090107,IT,ACTIVE,ISSUED,2021-10-06T09:19:23+00:00,FULLY_CORROBORATED,RA000407,2843090107
2723,815600DB0637CD65A095,FARMACIA ORDINE MAURIZIANO S.N.C. DEL DOTTOR EMANUELE PLATTER E C.,,,IT-TO,IT,10122,IT-TO,IT,10122,RA000407,,12053010018,IT,ACTIVE,ISSUED,2021-10-06T09:16:39+00:00,FULLY_CORROBORATED,RA000407,12053010018
2724,8156003D1B8BE497AB35,B & L STUDIO DI ARCHITETTURA DI BONINSEGNA ARCH. MORENO E LOVATO ARCH. ROSELLA,,,IT-VR,IT,37055,IT-VR,IT,37055,RA999999,,,IT,ACTIVE,ISSUED,2021-10-06T09:16:38+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2725,9598003Y758QVRSP3W30,MARNIX VANHECKE SL,,,,ES,43420,,ES,43420,RA000533,,T-29625-8,ES,ACTIVE,ISSUED,2021-10-06T09:15:55+00:00,FULLY_CORROBORATED,RA000533,T-29625-8
2726,815600888F787D582754,A.S.D. GYMNASIUM PORDENONE,,,IT-36,IT,33170,IT-36,IT,33170,RA999999,,,IT,ACTIVE,ISSUED,2021-10-06T09:13:21+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2727,984500B1C5E720FC0B04,LFG LINDENLAUF CONSULTING,,,,BE,4711,,BE,4711,RA000025,,0738.592.246,BE,ACTIVE,ISSUED,2021-10-06T09:14:22+00:00,FULLY_CORROBORATED,RA000025,0738.592.246
2728,8156007B8A50569B1692,DIGIERRE 3 S.R.L.,,,IT-BG,IT,24125,IT-BG,IT,24125,RA000407,,3111210161,IT,ACTIVE,ISSUED,2021-10-06T09:07:57+00:00,FULLY_CORROBORATED,RA000407,3111210161
2729,815600952606C1785D28,CALZATURIFICIO DORIA MARIO SRL,,,IT-MC,IT,62012,IT-MC,IT,62012,RA000407,,140560434,IT,ACTIVE,ISSUED,2021-10-06T09:05:57+00:00,FULLY_CORROBORATED,RA000407,140560434
2730,9845004CAB05EE88A390,ALS FAUNA SHIPPING PTE. LTD.,,,,SG,69046,,SG,69046,RA000523,,201527691E,SG,ACTIVE,ISSUED,2021-10-06T09:16:04+00:00,FULLY_CORROBORATED,RA000523,201527691E
2731,8156005C71D0A942BA98,ISABELLA 14 S.R.L.,,,IT-PV,IT,27029,IT-PV,IT,27029,RA000407,,10329720014,IT,ACTIVE,ISSUED,2021-10-06T09:02:41+00:00,FULLY_CORROBORATED,RA000407,10329720014
2732,259400YN78Z7GAZ40Z29,HoldCash Spółka z ograniczoną odpowiedzialnością,PL,,PL-32,PL,70-542,PL-32,PL,70-542,RA000484,,727845,PL,ACTIVE,ISSUED,2021-10-06T08:56:36+00:00,FULLY_CORROBORATED,RA000484,727845
2733,81560095F84114BB7625,GB S.R.L.,,,IT-MI,IT,20123,IT-MI,IT,20123,RA000407,,10720090967,IT,ACTIVE,ISSUED,2021-10-06T08:56:22+00:00,FULLY_CORROBORATED,RA000407,10720090967
2734,335800S4IRURZWPRMW18,EXIMIIUS AUTOCOMPS PRIVATE LIMITED,en,,IN-MH,IN,411016,IN-MH,IN,411016,RA000394,,U29222PN2014PTC152531,IN,ACTIVE,ISSUED,2021-10-06T08:46:36+00:00,FULLY_CORROBORATED,RA000394,U29222PN2014PTC152531
2735,815600FBD9CE5BBCC790,GEODETICA DI VOLPE ANDREA E C. S.A.S.,,,IT-RI,IT,2030,IT-RI,IT,2030,RA000407,,923570576,IT,ACTIVE,ISSUED,2021-10-06T08:46:28+00:00,FULLY_CORROBORATED,RA000407,923570576
2736,8156004757BD07432741,T.E.C.N.I.C. TECNICHE E CONSULENZE NELL' INGEGNERIA CIVILE - CONS ULTING ENGINEERS - SOCIETA' PER AZIONI,,,IT-RM,IT,198,IT-RM,IT,198,RA000407,,782610588,IT,ACTIVE,ISSUED,2021-10-06T08:42:16+00:00,FULLY_CORROBORATED,RA000407,782610588
2737,984500FF52EC4AB9MA57,MARSERVICE SRL,,,IT-FR,IT,3012,IT-FR,IT,3012,RA000407,,9746481002,IT,ACTIVE,ISSUED,2021-10-06T08:41:50+00:00,FULLY_CORROBORATED,RA000407,9746481002
2738,699400GNTZNQLJM3IA43,Apotheek Sollie,nl,,BE-VAN,BE,2000,BE-VAN,BE,2000,RA000025,,422237931,BE,ACTIVE,ISSUED,2021-10-06T08:41:49+00:00,FULLY_CORROBORATED,RA000025,422237931
2739,984500DE87CBC78C5B48,3XJE AS,,,,NO,7081,,NO,7081,RA000472,,925 722 960,NO,ACTIVE,ISSUED,2021-10-06T08:39:32+00:00,FULLY_CORROBORATED,RA000472,925 722 960
2740,984500D3FEAF78EY1E50,HVEISEL AS,,,,NO,356,,NO,566,RA000472,,919 601 183,NO,ACTIVE,ISSUED,2021-10-06T08:38:11+00:00,FULLY_CORROBORATED,RA000472,919 601 183
2741,335800MDQJ8LCFGVZY08,UNION PROVIDENT FUND,en,,IN-MH,IN,400099,IN-MH,IN,400099,RA999999,,,IN,ACTIVE,ISSUED,2021-10-06T08:29:03+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
2742,81560050F12D8141E105,ARRI'S BAR S.R.L.,,,IT-BG,IT,24122,IT-BG,IT,24122,RA000407,,3770140162,IT,ACTIVE,ISSUED,2021-10-06T08:28:25+00:00,FULLY_CORROBORATED,RA000407,3770140162
2743,9845008D2A6A647U7F61,NJORD PROSJEKT 50 AS,,,,NO,250,,NO,250,RA000472,,924 471 174,NO,ACTIVE,ISSUED,2021-10-06T08:24:24+00:00,FULLY_CORROBORATED,RA000472,924 471 174
2744,984500BBBE9876AF6E35,NILMA S.R.L,,,IT-BO,IT,40057,IT-BO,IT,40057,RA000407,,497241208,IT,ACTIVE,ISSUED,2021-10-06T08:21:27+00:00,FULLY_CORROBORATED,RA000407,497241208
2745,984500C78EFD7A2E4E88,IBF Ingenieurgesellschaft mbH,,,,DE,81379,,DE,81379,RA000304,,HRB 75200,DE,ACTIVE,ISSUED,2021-10-06T08:19:14+00:00,FULLY_CORROBORATED,RA000304,HRB 75200
